Index,Epochs,Batch Size,Learning Rate,Momentum,Hidden Layer Index,Accuracy,Macro F1,Micro F1
8,32,16,0.01,0,7,0.5315217391304348,0.5300776606751134,0.5315217391304348
9,32,16,0.01,0,7,0.5038759689922481,0.4563457506853733,0.5038759689922481
10,32,16,0.01,0,7,0.5564334085778782,0.5362127732690793,0.5564334085778782
11,32,16,0.01,0,7,0.5287356321839081,0.44019309963840897,0.5287356321839081
12,32,16,0.01,0,7,0.5087719298245614,0.4293333163823133,0.5087719298245614
13,32,16,0.01,0,7,0.5373333333333333,0.4924634973506692,0.5373333333333333
14,32,16,0.01,0,7,0.5449101796407185,0.44957987748685424,0.5449101796407185
15,32,16,0.01,0,7,0.5084459459459459,0.39208773991382684,0.5084459459459459
16,32,16,0.01,0,7,0.5376984126984127,0.5372885563317849,0.5376984126984127
17,32,16,0.01,0,7,0.5047846889952153,0.4854635086196131,0.5047846889952153
18,32,16,0.01,0,7,0.576271186440678,0.510219893742621,0.576271186440678
19,32,16,0.01,0,7,0.48534201954397393,0.46953193350831146,0.48534201954397393
20,32,16,0.01,0,7,0.5038759689922481,0.4828687754462887,0.5038759689922481
0,32,16,0.01,0,8,0.535181236673774,0.42272686209855914,0.535181236673774
1,32,16,0.01,0,8,0.5362473347547975,0.4953590046440873,0.5362473347547975
2,32,16,0.01,0,8,0.5106609808102346,0.47094538550863546,0.5106609808102346
3,32,16,0.01,0,8,0.5053304904051172,0.46207087486157256,0.5053304904051172
4,32,16,0.01,0,8,0.5277185501066098,0.5269825549958735,0.5277185501066098
5,32,16,0.01,0,8,0.5112059765208111,0.5099730519777108,0.5112059765208111
6,32,16,0.01,0,8,0.5418454935622318,0.525102058594342,0.5418454935622318
7,32,16,0.01,0,8,0.5701943844492441,0.5638134193047488,0.5701943844492441
8,32,16,0.01,0,8,0.5282608695652173,0.49739179472719586,0.5282608695652173
9,32,16,0.01,0,8,0.5005537098560354,0.46393835566852215,0.5005537098560354
10,32,16,0.01,0,8,0.5112866817155757,0.49416621507409414,0.5112866817155757
11,32,16,0.01,0,8,0.5436781609195402,0.4993034404677169,0.5436781609195402
12,32,16,0.01,0,8,0.495906432748538,0.4535655660524244,0.495906432748538
13,32,16,0.01,0,8,0.5093333333333333,0.4950825430277485,0.5093333333333333
14,32,16,0.01,0,8,0.5464071856287425,0.44372346126891204,0.5464071856287425
15,32,16,0.01,0,8,0.5168918918918919,0.5144479495268139,0.5168918918918919
16,32,16,0.01,0,8,0.5099206349206349,0.4910693479745061,0.5099206349206349
17,32,16,0.01,0,8,0.49282296650717705,0.45935524806598826,0.49282296650717705
18,32,16,0.01,0,8,0.5508474576271186,0.5507578357583546,0.5508474576271186
19,32,16,0.01,0,8,0.46905537459283386,0.42384258459696267,0.46905537459283386
20,32,16,0.01,0,8,0.5077519379844961,0.4305427623003528,0.5077519379844961
0,32,16,0.01,0,9,0.5287846481876333,0.4374240121580547,0.5287846481876333
1,32,16,0.01,0,9,0.4925373134328358,0.44959566074950696,0.4925373134328358
2,32,16,0.01,0,9,0.5031982942430704,0.49220724907063196,0.5031982942430704
3,32,16,0.01,0,9,0.5501066098081023,0.5423649648538661,0.5501066098081023
4,32,16,0.01,0,9,0.55863539445629,0.5126966997113815,0.55863539445629
5,32,16,0.01,0,9,0.4813233724653148,0.44837485827252377,0.4813233724653148
6,32,16,0.01,0,9,0.5579399141630901,0.5147673566355802,0.5579399141630901
7,32,16,0.01,0,9,0.5291576673866091,0.5288411716653052,0.5291576673866091
8,32,16,0.01,0,9,0.5358695652173913,0.4480343847432455,0.5358695652173913
9,32,16,0.01,0,9,0.5393133997785161,0.4082270504612593,0.5393133997785161
10,32,16,0.01,0,9,0.5079006772009029,0.471001314636284,0.5079006772009029
11,32,16,0.01,0,9,0.5505747126436782,0.5097701538696554,0.5505747126436782
12,32,16,0.01,0,9,0.5251461988304094,0.5122550948146982,0.5251461988304094
13,32,16,0.01,0,9,0.5053333333333333,0.5052902386163416,0.5053333333333333
14,32,16,0.01,0,9,0.4940119760479042,0.49219115477347153,0.4940119760479042
15,32,16,0.01,0,9,0.5202702702702703,0.4201443017368631,0.5202702702702703
16,32,16,0.01,0,9,0.5198412698412699,0.5129384703852788,0.5198412698412699
17,32,16,0.01,0,9,0.5358851674641149,0.5026861278057156,0.5358851674641149
18,32,16,0.01,0,9,0.5310734463276836,0.46787163141118515,0.5310734463276836
19,32,16,0.01,0,9,0.5504885993485342,0.40194805194805194,0.5504885993485342
20,32,16,0.01,0,9,0.44573643410852715,0.4395989974937343,0.44573643410852715
0,32,16,0.01,0,10,0.4957356076759062,0.43954726610117034,0.4957356076759062
1,32,16,0.01,0,10,0.5085287846481876,0.49683440094485076,0.5085287846481876
2,32,16,0.01,0,10,0.5373134328358209,0.3891176470588235,0.5373134328358209
3,32,16,0.01,0,10,0.5213219616204691,0.4231250214019108,0.5213219616204691
4,32,16,0.01,0,10,0.523454157782516,0.4115804497286556,0.523454157782516
5,32,16,0.01,0,10,0.48452508004268946,0.4299172785434373,0.48452508004268946
6,32,16,0.01,0,10,0.5332618025751072,0.3638105460382919,0.5332618025751072
7,32,16,0.01,0,10,0.5334773218142549,0.5325156127295165,0.5334773218142549
8,32,16,0.01,0,10,0.532608695652174,0.527244394093662,0.532608695652174
9,32,16,0.01,0,10,0.5669988925802879,0.5140784883120815,0.5669988925802879
10,32,16,0.01,0,10,0.5225733634311512,0.520147190814146,0.5225733634311512
11,32,16,0.01,0,10,0.5287356321839081,0.5192826030705537,0.5287356321839081
12,32,16,0.01,0,10,0.5216374269005848,0.42131165717065844,0.5216374269005848
13,32,16,0.01,0,10,0.492,0.4853901220116159,0.492
14,32,16,0.01,0,10,0.4865269461077844,0.4862679064302835,0.4865269461077844
15,32,16,0.01,0,10,0.5658783783783784,0.5302675249695117,0.5658783783783784
16,32,16,0.01,0,10,0.4781746031746032,0.4704169080485028,0.4781746031746032
17,32,16,0.01,0,10,0.48086124401913877,0.47581814924614113,0.48086124401913877
18,32,16,0.01,0,10,0.4689265536723164,0.45897961174519564,0.4689265536723164
19,32,16,0.01,0,10,0.49185667752442996,0.4917218543046358,0.49185667752442996
20,32,16,0.01,0,10,0.5310077519379846,0.40427074785794703,0.5310077519379846
0,32,16,0.01,0,11,0.4978678038379531,0.4806061111940588,0.4978678038379531
1,32,16,0.01,0,11,0.4701492537313433,0.4037589128697042,0.4701492537313433
2,32,16,0.01,0,11,0.5362473347547975,0.35319881491908445,0.5362473347547975
3,32,16,0.01,0,11,0.5074626865671642,0.5024661082332195,0.5074626865671642
4,32,16,0.01,0,11,0.5373134328358209,0.3750122819945959,0.5373134328358209
5,32,16,0.01,0,11,0.5389541088580576,0.5389283761618371,0.5389541088580576
6,32,16,0.01,0,11,0.5010729613733905,0.4719147810977222,0.5010729613733905
7,32,16,0.01,0,11,0.509719222462203,0.5081682600740314,0.509719222462203
8,32,16,0.01,0,11,0.49782608695652175,0.49297387570082307,0.49782608695652175
9,32,16,0.01,0,11,0.5437430786267996,0.4522825242032365,0.5437430786267996
10,32,16,0.01,0,11,0.5428893905191874,0.39414967709256676,0.5428893905191874
11,32,16,0.01,0,11,0.5505747126436782,0.5425824452886006,0.5505747126436782
12,32,16,0.01,0,11,0.5216374269005848,0.4266552553527424,0.5216374269005848
13,32,16,0.01,0,11,0.4613333333333333,0.3696744774330981,0.4613333333333333
14,32,16,0.01,0,11,0.45808383233532934,0.34456551200737245,0.45808383233532934
15,32,16,0.01,0,11,0.5118243243243243,0.47688309305774257,0.5118243243243243
16,32,16,0.01,0,11,0.4781746031746032,0.4781725488652245,0.4781746031746032
17,32,16,0.01,0,11,0.5119617224880383,0.5009831460674157,0.5119617224880383
18,32,16,0.01,0,11,0.4745762711864407,0.47024748173655584,0.4745762711864407
19,32,16,0.01,0,11,0.5179153094462541,0.512949146728411,0.5179153094462541
20,32,16,0.01,0,11,0.4418604651162791,0.352165725047081,0.4418604651162791
0,32,16,0.01,0,12,0.5181236673773987,0.4979561870929544,0.5181236673773987
1,32,16,0.01,0,12,0.5010660980810234,0.47971896689043125,0.5010660980810234
2,32,16,0.01,0,12,0.5191897654584222,0.5121091024421186,0.5191897654584222
3,32,16,0.01,0,12,0.48720682302771856,0.3957051722498356,0.48720682302771856
4,32,16,0.01,0,12,0.5213219616204691,0.49529704305102007,0.5213219616204691
5,32,16,0.01,0,12,0.5421558164354322,0.45865503100822175,0.5421558164354322
6,32,16,0.01,0,12,0.5450643776824035,0.47802839375062744,0.5450643776824035
7,32,16,0.01,0,12,0.562634989200864,0.542772915302715,0.562634989200864
8,32,16,0.01,0,12,0.5543478260869565,0.5181990966871717,0.5543478260869565
9,32,16,0.01,0,12,0.540420819490587,0.3676523940097026,0.540420819490587
10,32,16,0.01,0,12,0.5270880361173815,0.5003385058097827,0.5270880361173815
11,32,16,0.01,0,12,0.4954022988505747,0.4605957978078098,0.4954022988505747
12,32,16,0.01,0,12,0.5239766081871345,0.5019001610305958,0.5239766081871345
13,32,16,0.01,0,12,0.46,0.37470536528528875,0.46
14,32,16,0.01,0,12,0.4505988023952096,0.34981368765829923,0.4505988023952096
15,32,16,0.01,0,12,0.47466216216216217,0.46902460900436344,0.47466216216216217
16,32,16,0.01,0,12,0.5496031746031746,0.45166716990898503,0.5496031746031746
17,32,16,0.01,0,12,0.5287081339712919,0.5286838565664082,0.5287081339712919
18,32,16,0.01,0,12,0.4491525423728814,0.35211690615409164,0.4491525423728814
19,32,16,0.01,0,12,0.48534201954397393,0.4357667969477015,0.48534201954397393
20,32,16,0.01,0,12,0.46124031007751937,0.46025916951371854,0.46124031007751937
0,32,16,0.01,0,13,0.5341151385927505,0.3481584433634468,0.5341151385927505
1,32,16,0.01,0,13,0.47761194029850745,0.4224021795954478,0.47761194029850745
2,32,16,0.01,0,13,0.5373134328358209,0.37864486666015434,0.5373134328358209
3,32,16,0.01,0,13,0.5191897654584222,0.48580749535384327,0.5191897654584222
4,32,16,0.01,0,13,0.5330490405117271,0.5236149439948052,0.5330490405117271
5,32,16,0.01,0,13,0.5400213447171825,0.460363804486824,0.5400213447171825
6,32,16,0.01,0,13,0.526824034334764,0.5267014356303956,0.526824034334764
7,32,16,0.01,0,13,0.5421166306695464,0.48089778304281605,0.5421166306695464
8,32,16,0.01,0,13,0.5510869565217391,0.5509336245480794,0.5510869565217391
9,32,16,0.01,0,13,0.5171650055370985,0.4845944389171074,0.5171650055370985
10,32,16,0.01,0,13,0.5891647855530474,0.5876329787234043,0.5891647855530474
11,32,16,0.01,0,13,0.535632183908046,0.37008946493089406,0.535632183908046
12,32,16,0.01,0,13,0.4982456140350877,0.47497584541062804,0.4982456140350877
13,32,16,0.01,0,13,0.49466666666666664,0.41617458279845954,0.49466666666666664
14,32,16,0.01,0,13,0.5119760479041916,0.4790239234449761,0.5119760479041916
15,32,16,0.01,0,13,0.5152027027027027,0.4842626404281217,0.5152027027027027
16,32,16,0.01,0,13,0.5178571428571429,0.5075255240523228,0.5178571428571429
17,32,16,0.01,0,13,0.45933014354066987,0.4175114070785547,0.45933014354066987
18,32,16,0.01,0,13,0.4435028248587571,0.30724070450097846,0.4435028248587571
19,32,16,0.01,0,13,0.4820846905537459,0.47890000320263043,0.4820846905537459
20,32,16,0.01,0,13,0.43410852713178294,0.43410852713178294,0.43410852713178294
0,32,16,0.01,0,14,0.5330490405117271,0.37828152900941253,0.5330490405117271
1,32,16,0.01,0,14,0.5298507462686567,0.5298245614035088,0.5298507462686567
2,32,16,0.01,0,14,0.5159914712153518,0.5122640645043064,0.5159914712153518
3,32,16,0.01,0,14,0.5330490405117271,0.5304339477726574,0.5330490405117271
4,32,16,0.01,0,14,0.5383795309168443,0.45386138986638125,0.5383795309168443
5,32,16,0.01,0,14,0.503735325506937,0.4895874456587316,0.503735325506937
6,32,16,0.01,0,14,0.5493562231759657,0.531079293887643,0.5493562231759657
7,32,16,0.01,0,14,0.5388768898488121,0.537123036382601,0.5388768898488121
8,32,16,0.01,0,14,0.5706521739130435,0.5453584399564124,0.5706521739130435
9,32,16,0.01,0,14,0.5459579180509413,0.5447245450073783,0.5459579180509413
10,32,16,0.01,0,14,0.5677200902934537,0.4770041690106113,0.5677200902934537
11,32,16,0.01,0,14,0.5551724137931034,0.5448529819301132,0.5551724137931034
12,32,16,0.01,0,14,0.5298245614035088,0.5290353521512743,0.5298245614035088
13,32,16,0.01,0,14,0.5306666666666666,0.4740868234844139,0.5306666666666666
14,32,16,0.01,0,14,0.5269461077844312,0.5173895945933588,0.5269461077844312
15,32,16,0.01,0,14,0.5168918918918919,0.4777866880513232,0.5168918918918919
16,32,16,0.01,0,14,0.48214285714285715,0.47798135647701706,0.48214285714285715
17,32,16,0.01,0,14,0.49521531100478466,0.47651691862086976,0.49521531100478466
18,32,16,0.01,0,14,0.5451977401129944,0.5416830847171404,0.5451977401129944
19,32,16,0.01,0,14,0.5211726384364821,0.5211726384364821,0.5211726384364821
20,32,16,0.01,0,14,0.47674418604651164,0.4732543895467538,0.47674418604651164
0,32,16,0.01,0,15,0.5458422174840085,0.46107949181344915,0.5458422174840085
1,32,16,0.01,0,15,0.5575692963752665,0.5448172638988769,0.5575692963752665
2,32,16,0.01,0,15,0.5159914712153518,0.5018575706531911,0.5159914712153518
3,32,16,0.01,0,15,0.5394456289978679,0.4796383809328128,0.5394456289978679
4,32,16,0.01,0,15,0.5245202558635395,0.4719348470389837,0.5245202558635395
5,32,16,0.01,0,15,0.5368196371398078,0.5158510567371158,0.5368196371398078
6,32,16,0.01,0,15,0.5354077253218884,0.5339004290754954,0.5354077253218884
7,32,16,0.01,0,15,0.541036717062635,0.5407533954842014,0.541036717062635
8,32,16,0.01,0,15,0.5521739130434783,0.4783977629891397,0.5521739130434783
9,32,16,0.01,0,15,0.5802879291251384,0.5633200421066062,0.5802879291251384
10,32,16,0.01,0,15,0.5406320541760722,0.5257402212410912,0.5406320541760722
11,32,16,0.01,0,15,0.5689655172413793,0.5451687511065818,0.5689655172413793
12,32,16,0.01,0,15,0.5473684210526316,0.5079491598769297,0.5473684210526316
13,32,16,0.01,0,15,0.49866666666666665,0.49708953946242085,0.49866666666666665
14,32,16,0.01,0,15,0.5149700598802395,0.4993476752255378,0.5149700598802395
15,32,16,0.01,0,15,0.4814189189189189,0.47385090164812416,0.4814189189189189
16,32,16,0.01,0,15,0.5595238095238095,0.435820895522388,0.5595238095238095
17,32,16,0.01,0,15,0.5167464114832536,0.5019700365695412,0.5167464114832536
18,32,16,0.01,0,15,0.5451977401129944,0.5048951048951049,0.5451977401129944
19,32,16,0.01,0,15,0.49185667752442996,0.4835216978690363,0.49185667752442996
20,32,16,0.01,0,15,0.5348837209302325,0.5063775510204082,0.5348837209302325
0,32,16,0.01,0,16,0.5447761194029851,0.45022188729799884,0.5447761194029851
1,32,16,0.01,0,16,0.4957356076759062,0.416846845307491,0.4957356076759062
2,32,16,0.01,0,16,0.5287846481876333,0.4902173913043478,0.5287846481876333
3,32,16,0.01,0,16,0.4978678038379531,0.4955924075924075,0.4978678038379531
