Epochs,Train Batch Size,Test Batch Size,Learning Rate,Momentum,Hidden Layer,Token Position,Accuracy,Macro F1,Micro F1
32,16,16,0.01,0,0,0,0.4734607218683652,0.46944040697674416,0.4734607218683652
32,16,16,0.01,0,0,1,0.498,0.46996093337556755,0.498
32,16,16,0.01,0,0,2,0.5064935064935064,0.5048556430446194,0.5064935064935064
32,16,16,0.01,0,0,3,0.5033222591362126,0.5021669805815308,0.5033222591362126
32,16,16,0.01,0,0,4,0.5349544072948328,0.5142013376183445,0.5349544072948328
32,16,16,0.01,0,0,5,0.521497919556172,0.513924035791543,0.521497919556172
32,16,16,0.01,0,0,6,0.5349428208386277,0.5212704427602712,0.5349428208386277
32,16,16,0.01,0,0,7,0.5151515151515151,0.4998654829163304,0.5151515151515151
32,16,16,0.01,0,0,8,0.5213219616204691,0.4868852758605986,0.5213219616204691
32,16,16,0.01,0,0,9,0.6119402985074627,0.5847558632230822,0.6119402985074627
32,16,16,0.01,0,0,10,0.5,0.4960542066887755,0.5
32,16,16,0.01,0,0,11,0.5437100213219617,0.5145209349121584,0.5437100213219617
32,16,16,0.01,0,0,12,0.5277185501066098,0.5232312523592673,0.5277185501066098
32,16,16,0.01,0,0,13,0.5105672969966629,0.48692006765661155,0.5105672969966629
32,16,16,0.01,0,0,14,0.5346420323325635,0.47540791402051785,0.5346420323325635
32,16,16,0.01,0,0,15,0.5012106537530266,0.4846662184344581,0.5012106537530266
32,16,16,0.01,0,0,16,0.4576271186440678,0.45761882096960627,0.4576271186440678
32,16,16,0.01,0,0,17,0.5034965034965035,0.4943815748323237,0.5034965034965035
32,16,16,0.01,0,0,18,0.46119402985074626,0.4608469252871642,0.46119402985074626
32,16,16,0.01,0,0,19,0.5337620578778135,0.45689613642932847,0.5337620578778135
32,16,16,0.01,0,0,20,0.5284974093264249,0.5026477501203523,0.5284974093264249
32,16,16,0.01,0,1,0,0.49469214437367304,0.4732632884745508,0.49469214437367304
32,16,16,0.01,0,1,1,0.49,0.4733124310658917,0.49
32,16,16,0.01,0,1,2,0.5584415584415584,0.534183999535208,0.5584415584415584
32,16,16,0.01,0,1,3,0.5232558139534884,0.4550317788256817,0.5232558139534884
32,16,16,0.01,0,1,4,0.4939209726443769,0.4790974769578954,0.4939209726443769
32,16,16,0.01,0,1,5,0.5395284327323162,0.4990289148961107,0.5395284327323162
32,16,16,0.01,0,1,6,0.5171537484116899,0.5170594010800196,0.5171537484116899
32,16,16,0.01,0,1,7,0.5477855477855478,0.48479952457889947,0.5477855477855478
32,16,16,0.01,0,1,8,0.4722814498933902,0.44126555499799636,0.4722814498933902
32,16,16,0.01,0,1,9,0.5394456289978679,0.5165802144523924,0.5394456289978679
32,16,16,0.01,0,1,10,0.5511727078891258,0.4855546827267173,0.5511727078891258
32,16,16,0.01,0,1,11,0.5245202558635395,0.5243039920677155,0.5245202558635395
32,16,16,0.01,0,1,12,0.4978678038379531,0.4577961485925095,0.4978678038379531
32,16,16,0.01,0,1,13,0.5194660734149055,0.4492483975268024,0.5194660734149055
32,16,16,0.01,0,1,14,0.5450346420323325,0.464408375977145,0.5450346420323325
32,16,16,0.01,0,1,15,0.5326876513317191,0.44264507422402155,0.5326876513317191
32,16,16,0.01,0,1,16,0.529335071707953,0.5175251660164247,0.529335071707953
32,16,16,0.01,0,1,17,0.48671328671328673,0.4421911436776845,0.48671328671328673
32,16,16,0.01,0,1,18,0.4701492537313433,0.46655452761424165,0.4701492537313433
32,16,16,0.01,0,1,19,0.47106109324758844,0.44879989441333407,0.47106109324758844
32,16,16,0.01,0,1,20,0.533678756476684,0.4003728251864126,0.533678756476684
32,16,16,0.01,0,2,0,0.524416135881104,0.48046013236684526,0.524416135881104
32,16,16,0.01,0,2,1,0.52,0.5114881698718471,0.52
32,16,16,0.01,0,2,2,0.5658627087198516,0.5092984531108967,0.5658627087198516
32,16,16,0.01,0,2,3,0.4850498338870432,0.45735487397792435,0.4850498338870432
32,16,16,0.01,0,2,4,0.4878419452887538,0.4875756518363263,0.4878419452887538
32,16,16,0.01,0,2,5,0.5256588072122053,0.48481923481923483,0.5256588072122053
