Epochs,Train Batch Size,Test Batch Size,Learning Rate,Momentum,Hidden Layer,Token Position,Accuracy,Macro F1,Micro F1
32,16,16,0.01,0,2,8,0.5239130434782608,0.5193128951449362,0.5239130434782608
32,16,16,0.01,0,2,9,0.5382059800664452,0.53802241484017,0.5382059800664452
32,16,16,0.01,0,2,10,0.536117381489842,0.5233510172506548,0.536117381489842
32,16,16,0.01,0,2,11,0.5344827586206896,0.3830748731919901,0.5344827586206896
32,16,16,0.01,0,2,12,0.4994152046783626,0.4981458523045191,0.4994152046783626
32,16,16,0.01,0,2,13,0.5173333333333333,0.4502446057150262,0.5173333333333333
32,16,16,0.01,0,2,14,0.44461077844311375,0.39052144123672294,0.44461077844311375
32,16,16,0.01,0,2,15,0.5287162162162162,0.4879702394791909,0.5287162162162162
32,16,16,0.01,0,2,16,0.5158730158730159,0.513659732658388,0.5158730158730159
32,16,16,0.01,0,2,17,0.430622009569378,0.38658280922431865,0.430622009569378
32,16,16,0.01,0,2,18,0.4943502824858757,0.4551083058878159,0.4943502824858757
32,16,16,0.01,0,2,19,0.42996742671009774,0.33879364454235533,0.42996742671009774
32,16,16,0.01,0,2,20,0.49612403100775193,0.4824074074074074,0.49612403100775193
32,16,16,0.01,0,3,0,0.46588486140724944,0.3535599473425745,0.46588486140724944
32,16,16,0.01,0,3,1,0.502132196162047,0.47287073572538246,0.502132196162047
32,16,16,0.01,0,3,2,0.535181236673774,0.5059937670620637,0.535181236673774
32,16,16,0.01,0,3,3,0.5458422174840085,0.5000075076202346,0.5458422174840085
32,16,16,0.01,0,3,4,0.4946695095948827,0.46352658403799374,0.4946695095948827
32,16,16,0.01,0,3,5,0.5058697972251868,0.5004047837027057,0.5058697972251868
32,16,16,0.01,0,3,6,0.51931330472103,0.3938633776972569,0.51931330472103
32,16,16,0.01,0,3,7,0.5237580993520519,0.5170666808578575,0.5237580993520519
32,16,16,0.01,0,3,8,0.5597826086956522,0.48578455117934194,0.5597826086956522
32,16,16,0.01,0,3,9,0.5016611295681063,0.49224021592442646,0.5016611295681063
32,16,16,0.01,0,3,10,0.5270880361173815,0.43419370079940256,0.5270880361173815
32,16,16,0.01,0,3,11,0.5137931034482759,0.43827187818157676,0.5137931034482759
