Epochs,Train Batch Size,Test Batch Size,Learning Rate,Momentum,Hidden Layer,Token Position,Accuracy,Macro F1,Micro F1
64,16,16,0.001,0,0,0,0.4840764331210191,0.4088690559196765,0.4840764331210191
64,16,16,0.001,0,0,1,0.51,0.4816153289521013,0.51
64,16,16,0.001,0,0,2,0.47309833024118736,0.4451355661881978,0.47309833024118736
64,16,16,0.001,0,0,3,0.5083056478405316,0.48347150559452723,0.5083056478405316
64,16,16,0.001,0,0,4,0.5030395136778115,0.45937511777786155,0.5030395136778115
64,16,16,0.001,0,0,5,0.5006934812760055,0.4996453025723274,0.5006934812760055
64,16,16,0.001,0,0,6,0.531130876747141,0.5301477333583573,0.531130876747141
64,16,16,0.001,0,0,7,0.46853146853146854,0.46432854866180717,0.46853146853146854
64,16,16,0.001,0,0,8,0.5138592750533049,0.47980404843331176,0.5138592750533049
64,16,16,0.001,0,0,9,0.523454157782516,0.5127544528153228,0.523454157782516
64,16,16,0.001,0,0,10,0.5191897654584222,0.45080184815191304,0.5191897654584222
64,16,16,0.001,0,0,11,0.5223880597014925,0.4377130868082874,0.5223880597014925
64,16,16,0.001,0,0,12,0.4840085287846482,0.4358722016779991,0.4840085287846482
64,16,16,0.001,0,0,13,0.5261401557285873,0.43504160028323596,0.5261401557285873
64,16,16,0.001,0,0,14,0.4976905311778291,0.4672517737768117,0.4976905311778291
64,16,16,0.001,0,0,15,0.4721549636803874,0.4619053311020799,0.4721549636803874
64,16,16,0.001,0,0,16,0.5280312907431551,0.4473887429344797,0.5280312907431551
64,16,16,0.001,0,0,17,0.5272727272727272,0.4134223300970874,0.5272727272727272
64,16,16,0.001,0,0,18,0.491044776119403,0.4898070837920462,0.491044776119403
64,16,16,0.001,0,0,19,0.5353697749196141,0.47232276264534334,0.5353697749196141
64,16,16,0.001,0,0,20,0.5302245250431779,0.5183264007829704,0.5302245250431779
64,16,16,0.001,0,1,0,0.5074309978768577,0.44407814407814405,0.5074309978768577
64,16,16,0.001,0,1,1,0.51,0.497454452963788,0.51
64,16,16,0.001,0,1,2,0.5046382189239332,0.5026592711627184,0.5046382189239332
64,16,16,0.001,0,1,3,0.5282392026578073,0.5281558756968593,0.5282392026578073
64,16,16,0.001,0,1,4,0.5334346504559271,0.43294173789773605,0.5334346504559271
64,16,16,0.001,0,1,5,0.5201109570041609,0.5093038442776441,0.5201109570041609
64,16,16,0.001,0,1,6,0.5095298602287166,0.509351620947631,0.5095298602287166
64,16,16,0.001,0,1,7,0.5326340326340326,0.5258002494642033,0.5326340326340326
64,16,16,0.001,0,1,8,0.5223880597014925,0.48523409363745496,0.5223880597014925
64,16,16,0.001,0,1,9,0.5383795309168443,0.4661621226599231,0.5383795309168443
64,16,16,0.001,0,1,10,0.5170575692963753,0.4474136978106651,0.5170575692963753
64,16,16,0.001,0,1,11,0.5074626865671642,0.4329612008730196,0.5074626865671642
64,16,16,0.001,0,1,12,0.47761194029850745,0.47397454678630285,0.47761194029850745
64,16,16,0.001,0,1,13,0.5072302558398221,0.49233318674034554,0.5072302558398221
64,16,16,0.001,0,1,14,0.5057736720554272,0.4169561059095943,0.5057736720554272
64,16,16,0.001,0,1,15,0.5435835351089588,0.4971507004158088,0.5435835351089588
64,16,16,0.001,0,1,16,0.5475880052151239,0.4745258078591412,0.5475880052151239
64,16,16,0.001,0,1,17,0.5300699300699301,0.4352290679304897,0.5300699300699301
64,16,16,0.001,0,1,18,0.46417910447761196,0.437849839322232,0.46417910447761196
64,16,16,0.001,0,1,19,0.5337620578778135,0.42150297619047616,0.5337620578778135
64,16,16,0.001,0,1,20,0.533678756476684,0.5033863630587817,0.533678756476684
64,16,16,0.001,0,2,0,0.5010615711252654,0.4359741338456286,0.5010615711252654
64,16,16,0.001,0,2,1,0.472,0.46982841719683827,0.472
64,16,16,0.001,0,2,2,0.4972170686456401,0.4727988017252269,0.4972170686456401
64,16,16,0.001,0,2,3,0.521594684385382,0.501798829898507,0.521594684385382
64,16,16,0.001,0,2,4,0.5015197568389058,0.4940407535563245,0.5015197568389058
64,16,16,0.001,0,2,5,0.49514563106796117,0.4890109034267913,0.49514563106796117
64,16,16,0.001,0,2,6,0.4663278271918678,0.4336654970118976,0.4663278271918678
64,16,16,0.001,0,2,7,0.4825174825174825,0.4750992063492063,0.4825174825174825
64,16,16,0.001,0,2,8,0.5,0.49524933940518356,0.5
64,16,16,0.001,0,2,9,0.4946695095948827,0.4886225616488774,0.4946695095948827
64,16,16,0.001,0,2,10,0.502132196162047,0.46240085221380456,0.502132196162047
64,16,16,0.001,0,2,11,0.5127931769722814,0.4830485070892008,0.5127931769722814
64,16,16,0.001,0,2,12,0.4936034115138593,0.43967463274825413,0.4936034115138593
64,16,16,0.001,0,2,13,0.5161290322580645,0.5100670131959244,0.5161290322580645
64,16,16,0.001,0,2,14,0.5381062355658198,0.4671588986309798,0.5381062355658198
64,16,16,0.001,0,2,15,0.48184019370460046,0.48147235520510656,0.48184019370460046
64,16,16,0.001,0,2,16,0.5045632333767927,0.48672161172161177,0.5045632333767927
64,16,16,0.001,0,2,17,0.5258741258741259,0.48295501814249053,0.5258741258741259
64,16,16,0.001,0,2,18,0.5164179104477612,0.5035175511623013,0.5164179104477612
64,16,16,0.001,0,2,19,0.5096463022508039,0.5035368192964046,0.5096463022508039
64,16,16,0.001,0,2,20,0.5250431778929189,0.41620438437931956,0.5250431778929189
64,16,16,0.001,0,3,0,0.5222929936305732,0.5006761309291028,0.5222929936305732
64,16,16,0.001,0,3,1,0.478,0.45929372573554694,0.478
64,16,16,0.001,0,3,2,0.4322820037105751,0.40001309586170775,0.4322820037105751
64,16,16,0.001,0,3,3,0.48172757475083056,0.4806039488966318,0.48172757475083056
64,16,16,0.001,0,3,4,0.574468085106383,0.517554885201944,0.574468085106383
64,16,16,0.001,0,3,5,0.5173370319001387,0.4981438515081207,0.5173370319001387
64,16,16,0.001,0,3,6,0.48538754764930114,0.48362340887772115,0.48538754764930114
64,16,16,0.001,0,3,7,0.541958041958042,0.4641207180147322,0.541958041958042
64,16,16,0.001,0,3,8,0.5085287846481876,0.4895210976964477,0.5085287846481876
64,16,16,0.001,0,3,9,0.5287846481876333,0.49693987002334533,0.5287846481876333
64,16,16,0.001,0,3,10,0.523454157782516,0.47114536861503065,0.523454157782516
64,16,16,0.001,0,3,11,0.5501066098081023,0.5032802108169155,0.5501066098081023
64,16,16,0.001,0,3,12,0.5181236673773987,0.473169907352181,0.5181236673773987
64,16,16,0.001,0,3,13,0.5116796440489433,0.5110601516148254,0.5116796440489433
64,16,16,0.001,0,3,14,0.4953810623556582,0.48356361601812237,0.4953810623556582
64,16,16,0.001,0,3,15,0.5338983050847458,0.42384795861981506,0.5338983050847458
64,16,16,0.001,0,3,16,0.5228161668839635,0.460324356746282,0.5228161668839635
64,16,16,0.001,0,3,17,0.4979020979020979,0.4353371566343512,0.4979020979020979
64,16,16,0.001,0,3,18,0.5313432835820896,0.46749486174811933,0.5313432835820896
64,16,16,0.001,0,3,19,0.5610932475884244,0.46729702004310414,0.5610932475884244
64,16,16,0.001,0,3,20,0.5250431778929189,0.45151000527046437,0.5250431778929189
64,16,16,0.001,0,4,0,0.5477707006369427,0.5477625463741396,0.5477707006369427
64,16,16,0.001,0,4,1,0.504,0.4967532467532467,0.504
64,16,16,0.001,0,4,2,0.5194805194805194,0.44796646697115294,0.5194805194805194
64,16,16,0.001,0,4,3,0.4850498338870432,0.4767096245948159,0.4850498338870432
64,16,16,0.001,0,4,4,0.5,0.4934185740126691,0.5
64,16,16,0.001,0,4,5,0.521497919556172,0.5181610914282283,0.521497919556172
64,16,16,0.001,0,4,6,0.5235069885641678,0.4854621817972603,0.5235069885641678
64,16,16,0.001,0,4,7,0.5,0.4940557926640688,0.5
64,16,16,0.001,0,4,8,0.44349680170575695,0.3722518807981662,0.44349680170575695
64,16,16,0.001,0,4,9,0.4989339019189765,0.4774955436720143,0.4989339019189765
64,16,16,0.001,0,4,10,0.5341151385927505,0.4311940863922913,0.5341151385927505
64,16,16,0.001,0,4,11,0.4626865671641791,0.4401989342806394,0.4626865671641791
64,16,16,0.001,0,4,12,0.5394456289978679,0.460919540229885,0.5394456289978679
64,16,16,0.001,0,4,13,0.5272525027808677,0.43332913110219584,0.5272525027808677
64,16,16,0.001,0,4,14,0.5369515011547344,0.4621259643726176,0.5369515011547344
64,16,16,0.001,0,4,15,0.4552058111380145,0.40941503965832826,0.4552058111380145
64,16,16,0.001,0,4,16,0.5123859191655802,0.5051100683182665,0.5123859191655802
64,16,16,0.001,0,4,17,0.48951048951048953,0.45968020770143336,0.48951048951048953
64,16,16,0.001,0,4,18,0.4791044776119403,0.4753069105645449,0.4791044776119403
64,16,16,0.001,0,4,19,0.5128617363344051,0.4814884104821514,0.5128617363344051
64,16,16,0.001,0,4,20,0.5267702936096719,0.4662265826873385,0.5267702936096719
64,16,16,0.001,0,5,0,0.5222929936305732,0.5222843799726826,0.5222929936305732
64,16,16,0.001,0,5,1,0.47,0.4670817396060829,0.47
64,16,16,0.001,0,5,2,0.4805194805194805,0.4765393046421932,0.4805194805194805
64,16,16,0.001,0,5,3,0.5182724252491694,0.47965473252500684,0.5182724252491694
64,16,16,0.001,0,5,4,0.5319148936170213,0.4484252697127056,0.5319148936170213
64,16,16,0.001,0,5,5,0.492371705963939,0.4744897959183673,0.492371705963939
64,16,16,0.001,0,5,6,0.4675984752223634,0.4421791607811958,0.4675984752223634
64,16,16,0.001,0,5,7,0.527972027972028,0.5279559974407008,0.527972027972028
64,16,16,0.001,0,5,8,0.48720682302771856,0.4763602009704986,0.48720682302771856
64,16,16,0.001,0,5,9,0.5063965884861408,0.4977605338175005,0.5063965884861408
64,16,16,0.001,0,5,10,0.5159914712153518,0.3887233370654265,0.5159914712153518
64,16,16,0.001,0,5,11,0.5191897654584222,0.5144164050528297,0.5191897654584222
64,16,16,0.001,0,5,12,0.5170575692963753,0.38473456420978863,0.5170575692963753
64,16,16,0.001,0,5,13,0.4994438264738598,0.4991159777731554,0.4994438264738598
