Epochs,Train Batch Size,Test Batch Size,Learning Rate,Momentum,Hidden Layer,Token Position,Accuracy,Macro F1,Micro F1
16,16,16,0.01,0,0,0,0.5284210526315789,0.5255422374429224,0.5284210526315789
16,16,16,0.01,0,0,1,0.48823529411764705,0.486796904819737,0.48823529411764705
16,16,16,0.01,0,0,2,0.5288808664259927,0.5269929438550693,0.5288808664259927
16,16,16,0.01,0,0,3,0.4672131147540984,0.44757924068268895,0.4672131147540984
16,16,16,0.01,0,0,4,0.4917043740573152,0.49002910128388016,0.4917043740573152
16,16,16,0.01,0,0,5,0.5142857142857142,0.5093118453704448,0.5142857142857142
16,16,16,0.01,0,0,6,0.5151133501259446,0.5148355354521287,0.5151133501259446
16,16,16,0.01,0,0,7,0.4632183908045977,0.4609043177810419,0.4632183908045977
16,16,16,0.01,0,0,8,0.5181236673773987,0.5086865428115845,0.5181236673773987
16,16,16,0.01,0,0,9,0.5927505330490405,0.5926320049841517,0.5927505330490405
16,16,16,0.01,0,0,10,0.48294243070362475,0.4680394529902537,0.48294243070362475
16,16,16,0.01,0,0,11,0.5319829424307037,0.5317013811887663,0.5319829424307037
16,16,16,0.01,0,0,12,0.4989339019189765,0.4971415796365495,0.4989339019189765
16,16,16,0.01,0,0,13,0.5244988864142539,0.5106629249760402,0.5244988864142539
16,16,16,0.01,0,0,14,0.5392609699769053,0.5312803942554603,0.5392609699769053
16,16,16,0.01,0,0,15,0.5249088699878494,0.5076704410713986,0.5249088699878494
16,16,16,0.01,0,0,16,0.5294117647058824,0.5200217506483367,0.5294117647058824
16,16,16,0.01,0,0,17,0.48732394366197185,0.484341080321798,0.48732394366197185
16,16,16,0.01,0,0,18,0.5045317220543807,0.4989292571259784,0.5045317220543807
16,16,16,0.01,0,0,19,0.49193548387096775,0.49192358822136834,0.49193548387096775
16,16,16,0.01,0,0,20,0.5137931034482759,0.5033764088612515,0.5137931034482759
16,16,16,0.01,0,1,0,0.5284210526315789,0.4784722766841817,0.5284210526315789
16,16,16,0.01,0,1,1,0.5294117647058824,0.34615384615384615,0.5294117647058824
16,16,16,0.01,0,1,2,0.4657039711191336,0.32631094605031796,0.4657039711191336
16,16,16,0.01,0,1,3,0.5311475409836065,0.3650366143050561,0.5311475409836065
16,16,16,0.01,0,1,4,0.45701357466063347,0.3136645962732919,0.45701357466063347
16,16,16,0.01,0,1,5,0.54421768707483,0.36813701463504767,0.54421768707483
16,16,16,0.01,0,1,6,0.5037783375314862,0.40897618040021766,0.5037783375314862
16,16,16,0.01,0,1,7,0.4540229885057471,0.35214579659024103,0.4540229885057471
16,16,16,0.01,0,1,8,0.5213219616204691,0.5040596124203532,0.5213219616204691
16,16,16,0.01,0,1,9,0.5426439232409381,0.5420771432310485,0.5426439232409381
16,16,16,0.01,0,1,10,0.5341151385927505,0.3823172633694936,0.5341151385927505
16,16,16,0.01,0,1,11,0.5373134328358209,0.5322072072072072,0.5373134328358209
