Epochs,Train Batch Size,Test Batch Size,Learning Rate,Momentum,Hidden Layer,Token Position,Accuracy,Macro F1,Micro F1
64,8,8,1e-05,0,0,0,0.48,0.477917454666815,0.48
64,8,8,1e-05,0,0,1,0.49607843137254903,0.46387156150935677,0.49607843137254903
64,8,8,1e-05,0,0,2,0.4963898916967509,0.4884546011153216,0.4963898916967509
64,8,8,1e-05,0,0,3,0.521311475409836,0.5209819171480514,0.521311475409836
64,8,8,1e-05,0,0,4,0.5248868778280543,0.5133689839572193,0.5248868778280543
64,8,8,1e-05,0,0,5,0.4775510204081633,0.4773875301820552,0.4775510204081633
64,8,8,1e-05,0,0,6,0.4634760705289673,0.35307888274310895,0.4634760705289673
64,8,8,1e-05,0,0,7,0.4689655172413793,0.4473653817597853,0.4689655172413793
64,8,8,1e-05,0,0,8,0.5287846481876333,0.4631393572113019,0.5287846481876333
64,8,8,1e-05,0,0,9,0.5266524520255863,0.3977162293488824,0.5266524520255863
64,8,8,1e-05,0,0,10,0.5085287846481876,0.48818700991270897,0.5085287846481876
64,8,8,1e-05,0,0,11,0.5106609808102346,0.48560983040519956,0.5106609808102346
64,8,8,1e-05,0,0,12,0.502132196162047,0.4909537571918473,0.502132196162047
64,8,8,1e-05,0,0,13,0.5022271714922049,0.5017767710305023,0.5022271714922049
64,8,8,1e-05,0,0,14,0.5334872979214781,0.4618304876172896,0.5334872979214781
64,8,8,1e-05,0,0,15,0.47144592952612396,0.44363632972945255,0.47144592952612396
64,8,8,1e-05,0,0,16,0.5398692810457516,0.44004524886877827,0.5398692810457516
64,8,8,1e-05,0,0,17,0.46901408450704224,0.41430293800368045,0.46901408450704224
64,8,8,1e-05,0,0,18,0.47129909365558914,0.46631102757584975,0.47129909365558914
64,8,8,1e-05,0,0,19,0.5548387096774193,0.5362903225806451,0.5548387096774193
64,8,8,1e-05,0,0,20,0.5413793103448276,0.5242676534073389,0.5413793103448276
64,8,8,1e-05,0,1,0,0.5452631578947369,0.3876235496347228,0.5452631578947369
64,8,8,1e-05,0,1,1,0.46078431372549017,0.42015503875968996,0.46078431372549017
64,8,8,1e-05,0,1,2,0.5,0.4997245286832471,0.5
64,8,8,1e-05,0,1,3,0.4721311475409836,0.4679617751581867,0.4721311475409836
64,8,8,1e-05,0,1,4,0.5248868778280543,0.5040171181719084,0.5248868778280543
64,8,8,1e-05,0,1,5,0.5251700680272109,0.44044770291582774,0.5251700680272109
64,8,8,1e-05,0,1,6,0.5327455919395466,0.4315558720289612,0.5327455919395466
64,8,8,1e-05,0,1,7,0.48160919540229885,0.472390493158974,0.48160919540229885
64,8,8,1e-05,0,1,8,0.5191897654584222,0.4021669853409815,0.5191897654584222
64,8,8,1e-05,0,1,9,0.4957356076759062,0.4704417063828822,0.4957356076759062
64,8,8,1e-05,0,1,10,0.5277185501066098,0.4577220971583309,0.5277185501066098
64,8,8,1e-05,0,1,11,0.5330490405117271,0.4544686817826925,0.5330490405117271
64,8,8,1e-05,0,1,12,0.5063965884861408,0.5059243256280126,0.5063965884861408
64,8,8,1e-05,0,1,13,0.4599109131403118,0.3443528659064394,0.4599109131403118
64,8,8,1e-05,0,1,14,0.5161662817551963,0.4886175137938567,0.5161662817551963
64,8,8,1e-05,0,1,15,0.48116646415552855,0.4807248730334406,0.48116646415552855
64,8,8,1e-05,0,1,16,0.45098039215686275,0.39048912631083726,0.45098039215686275
64,8,8,1e-05,0,1,17,0.5464788732394367,0.35896860735074754,0.5464788732394367
64,8,8,1e-05,0,1,18,0.5362537764350453,0.5252019072850158,0.5362537764350453
64,8,8,1e-05,0,1,19,0.532258064516129,0.5078772484918819,0.532258064516129
64,8,8,1e-05,0,1,20,0.5137931034482759,0.4371722343808069,0.5137931034482759
64,8,8,1e-05,0,2,0,0.4610526315789474,0.4136933461909354,0.4610526315789474
64,8,8,1e-05,0,2,1,0.5078431372549019,0.3915035817674489,0.5078431372549019
64,8,8,1e-05,0,2,2,0.5342960288808665,0.35515131828271346,0.5342960288808665
64,8,8,1e-05,0,2,3,0.4524590163934426,0.3140621633268692,0.4524590163934426
64,8,8,1e-05,0,2,4,0.4841628959276018,0.4828817733990147,0.4841628959276018
64,8,8,1e-05,0,2,5,0.5401360544217687,0.40021728633510384,0.5401360544217687
64,8,8,1e-05,0,2,6,0.5088161209068011,0.4930554191305031,0.5088161209068011
64,8,8,1e-05,0,2,7,0.4781609195402299,0.40879753807835995,0.4781609195402299
64,8,8,1e-05,0,2,8,0.47547974413646055,0.40341896252171755,0.47547974413646055
64,8,8,1e-05,0,2,9,0.44136460554371004,0.4326883567177754,0.44136460554371004
64,8,8,1e-05,0,2,10,0.5053304904051172,0.5007341604874826,0.5053304904051172
64,8,8,1e-05,0,2,11,0.4573560767590618,0.33893815724798715,0.4573560767590618
64,8,8,1e-05,0,2,12,0.4626865671641791,0.3163265306122449,0.4626865671641791
64,8,8,1e-05,0,2,13,0.4710467706013363,0.4356154378462487,0.4710467706013363
64,8,8,1e-05,0,2,14,0.45496535796766746,0.33000262260687124,0.45496535796766746
64,8,8,1e-05,0,2,15,0.4848116646415553,0.4604146564734407,0.4848116646415553
64,8,8,1e-05,0,2,16,0.44836601307189544,0.31357164727495407,0.44836601307189544
64,8,8,1e-05,0,2,17,0.4887323943661972,0.4832698773585473,0.4887323943661972
64,8,8,1e-05,0,2,18,0.4622356495468278,0.4445889894419306,0.4622356495468278
64,8,8,1e-05,0,2,19,0.5048387096774194,0.48169992838451253,0.5048387096774194
64,8,8,1e-05,0,2,20,0.4362068965517241,0.3137584803256445,0.4362068965517241
64,8,8,1e-05,0,3,0,0.4842105263157895,0.470659407138536,0.4842105263157895
64,8,8,1e-05,0,3,1,0.515686274509804,0.4590660225442834,0.515686274509804
64,8,8,1e-05,0,3,2,0.5288808664259927,0.36253620600722136,0.5288808664259927
64,8,8,1e-05,0,3,3,0.4737704918032787,0.4536719018110493,0.4737704918032787
64,8,8,1e-05,0,3,4,0.45248868778280543,0.4506841654778887,0.45248868778280543
64,8,8,1e-05,0,3,5,0.5414965986394558,0.40096350809815984,0.5414965986394558
64,8,8,1e-05,0,3,6,0.5214105793450882,0.489675795626759,0.5214105793450882
64,8,8,1e-05,0,3,7,0.532183908045977,0.41377671894427165,0.532183908045977
64,8,8,1e-05,0,3,8,0.5213219616204691,0.4997000542872043,0.5213219616204691
64,8,8,1e-05,0,3,9,0.4605543710021322,0.37784710570469804,0.4605543710021322
64,8,8,1e-05,0,3,10,0.47974413646055436,0.45283893949174014,0.47974413646055436
64,8,8,1e-05,0,3,11,0.535181236673774,0.3587632098842861,0.535181236673774
64,8,8,1e-05,0,3,12,0.4584221748400853,0.4404734506000329,0.4584221748400853
64,8,8,1e-05,0,3,13,0.5100222717149221,0.5059023609443777,0.5100222717149221
64,8,8,1e-05,0,3,14,0.5404157043879908,0.44179703948433907,0.5404157043879908
64,8,8,1e-05,0,3,15,0.4823815309842041,0.4578694425888815,0.4823815309842041
64,8,8,1e-05,0,3,16,0.5215686274509804,0.5134196696696697,0.5215686274509804
64,8,8,1e-05,0,3,17,0.5408450704225352,0.41035909350289396,0.5408450704225352
64,8,8,1e-05,0,3,18,0.44108761329305135,0.35322200745693255,0.44108761329305135
64,8,8,1e-05,0,3,19,0.5612903225806452,0.3628628855540947,0.5612903225806452
64,8,8,1e-05,0,3,20,0.44310344827586207,0.3581586890458032,0.44310344827586207
64,8,8,1e-05,0,4,0,0.47368421052631576,0.34732664995822893,0.47368421052631576
64,8,8,1e-05,0,4,1,0.5352941176470588,0.3598360265026932,0.5352941176470588
64,8,8,1e-05,0,4,2,0.5342960288808665,0.36508528784648187,0.5342960288808665
64,8,8,1e-05,0,4,3,0.5377049180327869,0.34968017057569295,0.5377049180327869
64,8,8,1e-05,0,4,4,0.4962292609351433,0.49512548790719735,0.4962292609351433
64,8,8,1e-05,0,4,5,0.5428571428571428,0.3598357596117955,0.5428571428571428
64,8,8,1e-05,0,4,6,0.5239294710327456,0.3745842814633293,0.5239294710327456
64,8,8,1e-05,0,4,7,0.5436781609195402,0.3611874046330975,0.5436781609195402
64,8,8,1e-05,0,4,8,0.5405117270788913,0.45638397005175596,0.5405117270788913
64,8,8,1e-05,0,4,9,0.5490405117270789,0.5462925164233889,0.5490405117270789
64,8,8,1e-05,0,4,10,0.4520255863539446,0.4041043743078627,0.4520255863539446
64,8,8,1e-05,0,4,11,0.5159914712153518,0.515195810564663,0.5159914712153518
